id	1	2	3	4	5	6	7	8	9	10
5607	1	1	0	0	0	1	1	0	0	0
5608	1	1	1	1	1	0	0	1	1	1
5609	1	1	0	0	0	0	0	1	1	1
5610	1	0	1	1	1	0	0	1	1	0
5611	1	1	0	1	1	1	0	1	1	0
5612	0	1	0	1	0	1	0	0	0	1
5613	1	1	1	0	0	0	0	0	0	0
5614	0	0	1	1	1	0	0	0	1	1
5615	1	1	0	0	0	1	0	0	0	1
5616	1	0	0	1	0	0	0	1	1	1
5617	0	0	1	0	1	1	0	1	0	0
5618	0	1	1	1	1	1	1	1	1	1
5619	0	1	0	0	0	0	1	0	1	0
5620	1	1	1	1	0	1	0	1	1	0
5621	1	0	1	0	1	0	1	0	0	1
5622	1	1	1	0	1	0	1	0	1	1
5623	0	0	0	0	1	0	0	0	0	1
5624	0	0	0	1	1	0	0	0	1	0
5625	0	1	1	0	0	1	0	1	0	1
5626	0	0	0	1	0	1	1	0	0	0
5627	1	0	0	1	0	0	1	1	1	1
5628	0	0	0	1	1	0	1	0	1	1
5629	0	0	0	0	0	1	0	0	0	1
5630	1	1	0	1	0	0	1	1	1	1
5631	1	0	1	0	0	1	0	0	0	0
5632	1	0	1	1	0	1	0	1	0	1
5633	0	1	0	1	0	0	0	1	0	0
5634	1	1	1	1	0	1	0	1	1	1
5635	1	1	1	1	1	1	1	0	0	0
5636	0	0	0	0	0	0	0	0	1	1
5637	1	0	0	1	0	0	1	0	0	1
5638	1	1	0	1	1	0	1	0	1	0
5639	0	1	1	1	0	1	0	0	1	0
5640	1	0	0	0	0	0	1	0	0	1
5641	0	0	0	0	0	1	1	1	1	1
5642	1	1	0	1	0	0	1	1	1	1
5643	0	0	0	0	1	1	1	1	1	0
5644	0	1	0	0	0	0	1	0	1	0
5645	0	1	0	1	1	1	1	1	1	1
5646	0	1	0	0	1	0	1	0	0	1
5647	1	1	0	1	0	1	1	0	0	0
5648	1	0	0	0	1	1	0	1	0	0
5649	1	0	1	0	0	0	1	1	1	1
5650	0	1	0	1	0	0	1	1	1	0
5651	1	0	1	1	1	0	1	0	1	0
5652	0	0	0	0	1	1	1	1	1	1
5653	0	1	0	1	1	1	0	1	1	0
5654	1	0	1	0	1	0	0	1	0	1
5655	1	0	1	0	0	0	1	1	0	1
5656	0	0	0	0	1	0	0	1	1	1
5657	1	1	0	1	0	0	1	0	1	0
5658	0	1	0	0	1	0	1	0	1	1
5659	0	1	1	0	1	1	0	1	0	0
5660	1	1	0	0	1	0	0	1	1	1
5661	0	1	1	0	0	0	0	0	1	0
5662	0	0	1	0	0	0	0	1	1	1
5663	0	0	1	0	0	1	1	1	0	0
5664	1	1	0	1	1	0	1	0	0	0
5665	0	1	1	1	0	0	1	1	1	1
5666	0	0	0	0	0	1	0	1	0	0
5667	0	0	1	1	1	0	1	0	1	0
5668	0	1	1	0	0	0	1	0	0	0
5669	0	1	1	0	1	0	1	1	1	0
5670	1	0	0	1	0	0	0	1	0	1
5671	0	1	0	0	1	1	0	1	1	1
5672	0	0	1	1	0	1	0	1	0	1
5673	1	1	0	1	0	1	0	1	0	0
5674	1	0	0	1	1	0	0	1	1	0
5675	1	1	1	0	1	1	1	0	0	0
5676	1	0	0	0	1	0	1	1	1	0
5677	1	1	1	1	0	0	0	1	0	0
5678	0	0	0	1	1	0	1	0	0	1
5679	1	0	0	0	1	1	0	0	1	0
5680	1	1	0	1	0	1	0	1	0	0
5681	0	0	1	0	1	0	0	1	0	1
5682	1	1	0	0	0	1	0	0	1	1
5683	0	0	1	1	1	0	0	0	1	1
5684	1	1	1	0	1	1	0	0	0	1
5685	1	1	0	1	1	0	1	1	0	0
5686	0	0	1	1	0	0	1	1	1	0
5687	1	1	0	1	0	1	0	1	0	0
5688	0	1	0	1	0	1	0	0	1	1
5689	0	0	0	0	1	1	1	1	1	1
5690	0	1	1	1	1	0	0	1	0	0
5691	0	1	1	0	1	0	0	0	0	0
5692	1	1	0	0	1	0	1	1	0	1
5693	0	1	0	1	1	1	0	0	1	0
5694	1	1	0	0	1	1	1	1	1	1
5695	0	0	1	1	1	0	1	0	0	1
5696	1	0	0	0	0	0	1	0	0	1
5697	0	1	1	1	1	1	1	1	0	1
5698	1	0	1	0	1	0	0	0	1	0
5699	1	1	0	0	0	1	1	1	1	0
5700	1	0	1	0	0	1	0	0	0	1
5701	0	1	0	0	0	0	1	1	0	0
5702	1	0	1	1	1	0	0	0	1	0
5703	1	0	0	0	0	0	0	1	0	0
5704	1	1	0	0	1	1	1	0	1	0
5705	1	0	0	0	1	1	0	1	1	0
5706	1	1	0	0	1	0	1	1	1	0
5707	1	0	0	0	1	1	0	0	1	1
5708	1	0	0	1	1	1	1	0	0	0
5709	1	0	0	1	0	1	1	1	1	1
5710	0	1	1	1	1	1	1	0	0	0
5711	1	1	1	0	0	0	0	1	1	1
5712	0	1	0	1	1	1	1	1	0	0
5713	0	0	0	0	1	1	0	0	1	0
5714	0	1	0	1	0	1	1	0	0	0
5715	0	1	1	0	1	1	1	1	1	1
5716	1	1	1	1	0	1	0	1	0	0
5717	1	0	0	1	1	0	1	1	0	1
5718	0	0	1	1	0	1	0	0	1	0
5719	0	1	0	0	0	0	1	1	0	0
5720	1	1	1	0	1	0	1	1	0	1
5721	1	1	1	0	1	1	1	0	0	0
5722	1	0	1	1	1	1	0	0	0	0
5723	1	0	0	0	0	0	0	0	0	0
5724	0	1	0	1	0	0	0	0	0	0
5725	0	1	1	1	1	0	0	0	0	1
5726	0	0	0	0	0	0	0	1	0	0
5727	0	1	0	0	1	1	0	1	1	1
5728	1	1	1	0	1	0	0	0	1	1
5729	1	0	1	0	0	0	0	0	0	1
5730	1	0	1	0	0	0	0	1	1	1
5731	0	1	0	0	0	1	0	0	1	1
5732	0	0	0	1	1	0	0	0	0	1
5733	0	1	1	1	1	1	1	0	1	1
5734	1	0	1	0	1	1	1	0	1	1
5735	1	1	0	1	1	1	0	0	1	0
5736	1	1	0	0	1	1	1	0	1	1
5737	0	1	1	0	0	1	0	1	0	1
5738	0	1	0	0	0	0	0	1	0	1
5739	1	0	0	1	1	1	1	0	1	0
5740	1	1	0	0	0	1	0	1	0	1
5741	0	1	1	0	1	1	1	0	0	0
5742	1	1	0	1	1	0	1	0	0	1
5743	1	0	0	0	1	0	1	0	1	1
5744	1	0	0	0	0	0	0	1	1	1
5745	1	0	0	0	0	1	0	1	1	1
5746	1	1	0	0	1	1	0	0	1	1
5747	1	1	1	1	1	0	0	1	0	0
5748	0	0	1	1	0	1	1	1	1	1
5749	0	1	1	1	1	1	1	0	1	1
5750	0	0	0	0	0	0	0	0	1	1
5751	1	1	0	0	0	1	0	1	1	0
5752	0	0	1	1	0	0	0	1	0	1
5753	1	1	0	1	1	1	1	1	0	0
5754	1	1	1	0	0	0	0	0	0	0
5755	0	1	0	1	1	1	1	0	0	0
5756	0	1	1	1	0	1	1	1	1	1
5757	0	1	1	0	0	0	1	0	0	0
5758	0	0	1	1	1	0	0	0	0	0
5759	1	0	1	1	1	0	1	1	0	1
5760	0	1	1	0	1	0	1	0	0	0
5761	1	0	1	1	1	1	0	1	1	0
5762	0	0	0	1	1	0	0	1	0	1
5763	1	1	0	0	1	1	1	0	0	0
5764	1	0	0	0	1	0	1	1	1	0
5765	1	1	0	1	1	0	1	1	1	0
5766	0	1	0	0	1	0	0	1	1	1
5767	0	1	0	1	0	1	1	0	1	0
5768	0	1	1	0	0	1	0	1	0	0
5769	1	1	1	0	0	1	0	0	0	0
5770	0	1	0	0	0	0	0	0	0	1
5771	1	1	1	0	1	0	1	1	1	1
5772	0	0	0	1	1	0	0	0	0	1
5773	1	0	1	1	0	0	0	1	1	0
5774	1	1	1	0	1	1	1	1	1	0
5775	0	0	1	1	1	0	0	1	0	1
5776	1	1	1	0	1	0	0	1	1	1
5777	0	0	0	1	0	0	0	0	1	0
5778	0	1	1	0	1	1	1	1	0	1
5779	0	1	1	1	1	0	1	0	1	0
5780	0	1	1	0	0	0	1	1	1	0
5781	1	1	1	1	1	1	0	1	1	0
5782	1	1	1	1	1	1	1	0	1	1
5783	1	1	0	0	1	1	0	1	1	0
5784	1	0	1	1	1	0	1	0	0	0
5785	0	1	1	0	0	1	0	1	0	0
5786	1	0	0	0	1	0	1	0	1	1
5787	0	0	1	0	1	0	0	1	1	1
5788	1	1	0	0	0	1	1	0	0	0
5789	0	0	1	1	1	1	0	1	0	1
5790	1	0	1	1	1	1	1	0	1	1
5791	0	0	0	0	0	1	1	1	1	1
5792	1	1	0	1	0	1	1	1	0	1
5793	1	0	1	0	0	1	0	1	1	1
5794	0	1	0	0	0	0	0	1	1	0
5795	0	0	0	1	1	1	1	1	0	1
5796	0	0	1	1	1	0	1	0	1	0
5797	0	1	1	0	1	1	1	1	1	1
5798	0	0	1	0	1	0	1	1	0	1
5799	0	0	0	0	1	0	0	1	1	1
5800	0	0	0	0	1	0	0	1	1	0
5801	0	0	0	1	0	0	0	0	0	0
5802	0	1	1	1	0	0	1	1	0	1
5803	1	1	0	0	0	0	0	0	1	0
5804	1	0	1	1	1	0	1	0	1	0
5805	0	0	1	0	1	1	0	1	1	0
5806	1	0	0	1	0	1	0	1	1	0
5807	1	1	1	0	1	0	0	1	0	1
5808	0	1	0	1	0	0	1	0	0	1
5809	1	1	0	0	1	0	1	1	0	1
5810	1	1	1	1	1	1	1	1	1	0
5811	1	0	0	0	0	0	0	1	0	0
5812	0	0	1	0	1	0	1	0	0	0
5813	1	0	0	1	0	0	1	0	1	1
5814	0	1	0	1	0	1	0	1	1	0
5815	1	0	1	1	1	1	1	0	0	1
5816	1	0	1	0	0	0	0	1	0	0
5817	1	1	0	1	1	0	1	0	1	0
5818	0	1	0	0	0	0	0	0	1	1
5819	0	1	0	0	1	1	0	0	1	1
5820	0	0	0	0	1	1	0	0	0	1
5821	1	1	0	1	0	1	1	1	1	1
5822	0	1	1	1	1	0	1	0	1	0
5823	1	0	1	0	0	1	0	0	1	0
5824	0	1	0	1	0	1	1	1	1	0
5825	1	0	1	0	0	0	0	1	0	1
5826	0	0	1	0	1	0	1	1	1	0
5827	1	0	1	1	1	1	1	1	1	0
5828	0	1	0	0	1	1	0	0	0	1
5829	1	1	0	1	0	1	1	1	1	1
5830	1	1	1	0	0	0	1	0	0	0
5831	0	1	1	1	1	1	0	0	1	1
5832	1	1	1	0	0	1	1	1	0	0
5833	0	1	1	0	1	1	1	1	1	1
5834	0	0	0	1	1	1	0	1	0	1
5835	1	0	1	0	0	1	0	1	1	0
5836	0	0	0	0	1	1	0	0	1	1
5837	1	0	0	0	0	1	0	0	0	1
5838	1	0	0	0	1	0	1	0	1	1
5839	1	0	0	1	1	1	1	1	0	0
5840	0	1	1	0	0	0	1	0	1	1
5841	0	0	0	0	1	0	0	0	1	0
5842	0	1	1	1	0	1	1	0	0	0
5843	0	1	1	1	1	0	1	1	1	1
5844	1	0	0	1	0	1	1	1	0	0
5845	0	0	0	0	0	1	0	1	1	1
5846	0	0	1	0	0	0	0	1	0	0
5847	1	0	1	1	1	0	1	1	1	0
5848	0	1	0	1	0	1	0	0	1	1
5849	1	1	1	1	1	0	0	0	1	1
5850	1	0	1	1	0	0	1	1	1	0
5851	1	1	0	1	0	1	0	1	1	0
5852	1	0	1	0	1	1	1	0	1	1
5853	0	0	1	1	1	0	0	1	0	0
5854	0	1	0	0	0	0	0	0	0	1
5855	1	1	0	1	0	0	1	0	0	1
5856	1	0	0	0	1	0	0	0	1	1
5857	1	0	1	1	0	0	1	0	1	0
5858	0	0	1	0	1	0	1	1	0	1
5859	0	0	1	1	1	1	0	0	0	0
5860	0	0	1	1	1	1	1	1	1	0
5861	0	1	1	0	1	0	0	0	1	0
5862	0	1	1	0	0	0	0	0	0	0
5863	1	0	0	0	1	1	0	1	0	0
5864	1	0	0	1	0	1	0	0	0	0
5865	1	0	0	1	0	0	0	0	0	0
5866	1	1	1	1	1	0	1	0	0	0
5867	1	1	0	0	0	1	0	1	1	0
5868	1	1	1	1	0	1	0	1	0	1
5869	0	1	0	0	1	1	0	1	1	1
5870	1	1	0	0	0	1	1	1	0	1
5871	0	0	1	1	1	1	1	1	1	0
5872	1	0	0	1	0	1	1	0	0	0
5873	1	0	0	1	1	0	0	1	0	0
5874	1	0	0	1	1	0	1	0	0	1
5875	1	1	0	0	1	0	0	0	1	0
5876	0	0	1	1	1	1	1	0	1	1
5877	0	0	1	1	1	1	0	1	1	0
5878	1	1	1	1	1	1	1	0	1	0
5879	0	0	0	0	1	0	0	0	1	0
5880	1	1	0	1	0	0	0	0	0	1
5881	1	0	0	1	0	0	1	1	1	1
5882	0	1	1	0	1	0	1	0	1	0
5883	1	0	1	0	0	0	1	1	0	0
5884	0	1	1	1	0	0	0	1	1	0
5885	0	1	0	0	1	1	0	1	0	1
5886	1	1	0	1	0	0	1	1	0	0
5887	1	0	1	1	1	1	1	1	0	0
5888	0	1	0	1	1	1	1	0	0	0
5889	0	1	0	1	0	0	0	0	1	1
5890	1	1	1	1	1	0	1	1	1	1
5891	1	0	0	0	0	1	1	0	0	1
5892	1	1	0	1	0	1	0	0	1	0
5893	0	0	1	1	1	1	0	0	0	0
5894	0	0	1	0	0	0	0	0	1	1
5895	1	1	1	0	0	0	1	1	0	0
5896	0	1	1	0	1	0	1	1	0	0
5897	1	1	1	0	0	1	1	1	1	0
5898	0	1	1	0	1	0	1	0	0	0
5899	1	1	0	0	1	0	1	0	1	0
5900	0	1	0	1	0	0	0	0	1	0
5901	0	1	1	1	0	1	1	0	1	0
5902	0	0	1	1	1	0	1	1	0	1
5903	1	0	1	1	1	1	1	0	0	0
5904	1	0	0	0	0	1	1	1	1	1
5905	1	1	0	1	1	1	0	1	1	0
5906	0	0	1	1	1	1	0	1	1	0
5907	1	1	0	0	1	0	0	1	0	0
5908	1	1	1	1	0	1	1	0	0	1
5909	0	1	0	1	1	1	1	1	1	0
5910	1	1	1	1	0	0	1	1	0	0
5911	1	1	0	0	0	0	0	0	0	0
5912	0	1	0	1	0	1	0	1	0	0
5913	1	0	1	0	1	0	1	1	1	1
5914	0	0	1	0	0	0	1	1	0	0
5915	1	0	0	0	0	1	1	1	1	1
5916	0	0	1	1	1	1	1	1	1	1
5917	0	0	1	0	0	0	0	1	0	1
5918	0	1	1	0	1	0	1	0	1	0
5919	1	1	1	0	0	1	0	1	0	1
5920	0	1	0	1	1	0	0	0	0	0
5921	1	1	1	0	1	1	0	1	1	0
5922	0	1	0	0	1	0	0	0	1	0
5923	0	1	0	0	0	1	0	0	1	1
5924	1	0	0	1	0	1	1	0	1	0
5925	1	1	1	1	1	0	1	1	1	0
5926	1	0	1	0	0	1	1	0	0	0
5927	1	1	0	1	0	0	0	0	0	0
5928	1	1	1	0	0	1	1	1	0	1
5929	0	1	1	1	1	0	1	0	1	1
5930	0	1	1	0	0	1	1	1	0	1
5931	1	0	1	1	0	1	0	1	1	1
5932	1	0	0	1	1	0	0	0	1	1
5933	1	1	0	1	0	1	0	1	0	0
5934	0	0	1	1	1	1	1	1	1	0
5935	0	0	1	0	0	1	1	0	1	1
5936	1	0	1	0	1	1	1	0	0	1
5937	0	0	1	0	0	1	0	0	1	1
5938	0	1	0	0	1	1	1	1	1	1
5939	0	1	0	1	0	0	0	1	0	1
5940	1	1	1	0	1	1	1	0	1	0
5941	0	0	1	1	1	0	1	1	1	0
5942	0	0	0	1	0	0	0	0	1	1
5943	1	1	0	0	0	0	0	1	0	1
5944	1	1	1	0	0	0	1	1	0	0
5945	0	0	0	1	1	1	1	0	0	0
5946	0	0	0	1	1	1	0	1	1	0
5947	1	0	1	1	0	0	0	0	1	1
5948	0	0	1	0	1	0	1	0	1	1
5949	0	0	1	1	0	1	1	1	1	1
5950	0	1	1	1	1	1	1	0	1	1
5951	0	0	1	0	1	1	1	0	0	0
5952	1	1	0	1	0	1	0	0	0	0
5953	1	1	1	1	0	1	0	0	0	0
5954	1	1	0	0	1	1	1	1	0	1
5955	0	0	1	1	0	0	1	0	0	0
5956	1	1	0	1	1	1	1	0	0	0
5957	0	0	0	1	0	0	1	1	1	1
5958	1	0	1	0	0	0	0	1	0	0
5959	1	1	1	1	1	0	1	1	0	0
5960	1	0	0	0	0	0	0	0	1	0
5961	0	1	1	0	0	0	0	0	0	1
5962	0	0	0	0	1	0	0	0	1	1
5963	0	1	0	0	0	1	0	0	0	0
5964	0	1	0	0	0	1	1	1	1	0
5965	0	1	0	0	0	1	1	0	1	1
5966	0	0	1	0	1	1	1	0	0	1
5967	0	0	0	1	1	0	0	0	0	1
5968	0	1	0	0	1	0	1	1	1	1
5969	1	1	1	0	0	1	1	0	0	0
5970	1	0	1	1	1	1	0	0	1	1
5971	1	0	0	0	0	1	1	1	0	0
5972	1	0	0	0	0	1	1	0	1	0
5973	1	0	1	0	1	0	1	0	0	1
5974	1	0	1	1	0	0	0	1	0	0
5975	1	0	1	1	1	0	0	1	1	1
5976	0	1	0	0	1	0	0	1	0	1
5977	1	0	1	1	1	0	0	0	0	1
5978	0	0	1	0	1	0	0	1	1	1
5979	0	0	0	0	1	1	1	0	1	1
5980	1	0	1	1	1	1	0	1	1	1
5981	1	0	1	0	1	1	1	1	0	0
5982	1	0	1	0	1	0	1	0	1	0
5983	0	0	0	0	1	0	1	0	1	1
5984	1	1	0	0	0	1	1	0	1	1
5985	1	0	1	0	1	1	1	0	1	0
5986	1	1	1	0	1	1	1	0	0	1
5987	0	0	0	0	0	0	0	1	0	1
5988	1	0	1	0	1	1	0	1	0	0
5989	0	0	1	1	1	1	0	0	1	0
5990	0	0	1	1	1	1	0	0	1	0
5991	1	0	0	1	1	0	0	1	1	1
5992	1	0	1	0	1	1	1	1	0	1
5993	1	0	1	0	1	1	0	0	0	1
5994	1	0	0	0	0	0	1	1	0	0
5995	0	1	0	0	1	1	0	1	0	0
5996	0	0	0	0	1	0	0	0	0	0
5997	0	1	0	1	0	1	1	1	0	0
5998	1	0	1	0	0	1	1	0	0	1
5999	0	1	1	1	0	1	0	0	0	0
6000	1	0	1	1	0	1	0	1	0	0
6001	0	0	0	0	1	0	0	0	1	0
6002	1	1	0	1	0	0	1	0	1	0
6003	0	0	0	1	0	1	1	0	0	1
6004	0	0	0	0	1	1	1	0	0	0
6005	1	0	0	1	1	0	0	1	1	0
6006	0	0	0	1	0	1	1	0	0	0
6007	0	1	0	1	1	0	1	1	0	1
6008	1	1	0	1	0	1	1	0	0	1
6009	0	1	1	0	1	1	1	0	0	1
6010	0	1	1	0	1	1	0	0	1	1
6011	1	1	0	1	1	1	1	1	0	1
6012	0	0	0	1	1	1	1	1	1	0
6013	0	0	0	1	1	1	0	1	1	1
6014	0	0	1	0	1	1	1	0	0	1
6015	0	0	0	1	0	0	1	0	1	0
6016	0	1	0	0	0	0	0	0	1	1
6017	0	0	1	1	1	0	0	0	1	0
6018	0	0	0	1	1	1	0	1	1	1
6019	1	1	1	0	1	1	1	1	1	1
6020	0	1	1	0	1	0	1	0	0	0
6021	1	0	1	0	0	1	1	1	1	1
6022	0	0	0	1	1	0	0	0	1	0
6023	1	0	1	1	1	0	1	1	0	1
6024	0	1	1	1	1	1	0	0	0	1
6025	1	0	0	1	1	1	1	0	0	0
6026	1	0	1	0	1	0	1	0	0	0
6027	0	0	1	1	0	0	1	1	0	0
6028	0	1	1	1	0	1	0	1	1	0
6029	1	1	0	1	1	0	0	0	1	0
6030	0	1	0	0	0	0	1	0	0	0
6031	1	1	1	1	1	0	0	1	1	0
6032	1	1	1	0	0	0	0	1	1	1
6033	0	0	0	1	0	1	1	0	0	0
6034	1	1	1	0	0	0	0	0	1	1
6035	1	1	0	1	1	0	1	1	1	0
6036	1	0	1	1	0	0	0	0	1	1
6037	0	0	1	1	1	0	1	1	1	1
6038	1	1	1	0	1	1	0	1	0	1
6039	1	1	0	1	0	1	1	0	0	0
6040	1	0	1	1	0	0	1	1	0	1
6041	1	0	0	0	1	1	0	0	0	0
6042	1	0	1	1	0	0	0	1	1	0
6043	0	0	0	0	1	0	0	0	0	0
6044	1	0	0	1	0	0	0	0	0	0
6045	0	0	1	1	1	0	0	0	0	0
6046	0	0	1	0	1	0	0	1	0	0
6047	0	0	0	0	0	0	1	1	0	1
6048	1	0	0	1	1	1	1	1	1	0
6049	1	0	0	0	0	1	0	0	1	0
6050	0	0	1	0	1	0	0	1	0	1
6051	1	1	0	1	0	1	0	1	0	0
6052	1	0	1	0	1	0	0	1	1	0
6053	0	1	0	1	0	1	0	1	0	0
6054	1	0	0	0	0	1	0	0	0	0
6055	0	0	1	0	1	0	0	0	1	0
6056	1	1	1	0	1	0	0	1	0	0
6057	0	1	0	0	0	0	1	0	0	1
6058	0	0	0	0	0	0	1	1	1	1
6059	0	1	1	1	1	0	0	1	1	0
6060	1	1	1	0	1	0	0	0	1	0
6061	1	0	1	0	0	1	0	0	1	0
6062	0	1	0	1	0	0	1	0	0	1
6063	1	0	0	1	0	0	1	1	1	1
6064	0	0	0	0	1	0	1	1	1	1
6065	0	1	1	1	1	0	0	0	0	0
6066	0	1	0	1	1	0	1	0	1	0
6067	1	0	1	1	0	1	0	0	1	1
6068	1	0	1	0	1	1	1	0	0	1
6069	0	0	0	0	1	0	1	0	0	1
6070	0	1	0	0	1	1	0	1	1	0
6071	0	0	0	1	1	0	0	0	0	0
6072	0	1	0	0	1	1	0	0	0	1
6073	0	0	0	1	1	1	1	0	1	1
6074	1	1	1	1	0	0	1	0	0	0
6075	0	1	0	0	0	1	0	1	0	1
6076	1	1	1	0	1	1	0	0	0	1
6077	1	0	1	1	1	0	1	0	1	1
6078	0	1	0	1	0	1	1	1	1	0
6079	1	1	0	1	0	0	0	0	1	0
6080	1	1	0	0	1	1	0	0	0	0
6081	1	1	0	1	1	1	1	1	1	1
6082	1	0	0	0	1	0	0	0	1	0
6083	1	1	0	0	1	1	1	1	1	1
6084	1	1	1	1	1	0	1	0	1	1
6085	1	0	0	0	1	1	0	1	1	1
6086	0	1	1	1	1	0	0	0	1	1
6087	0	1	1	1	0	1	1	1	1	0
6088	1	1	1	0	0	1	0	0	0	0
6089	0	0	1	0	1	1	1	1	0	1
6090	1	1	0	1	1	1	0	1	0	1
6091	1	0	1	1	0	0	1	0	1	1
6092	0	1	1	1	0	1	0	0	0	1
6093	1	1	0	0	0	1	0	1	0	0
6094	1	0	0	1	1	0	1	1	1	1
6095	0	1	0	0	1	0	1	1	0	1
6096	0	0	0	0	1	1	1	0	1	1
6097	0	0	1	1	0	0	1	0	1	0
6098	0	0	0	0	1	1	0	1	0	1
6099	1	1	1	0	0	1	0	0	1	0
6100	1	0	0	0	1	1	1	1	0	0
6101	0	0	1	0	1	1	0	0	1	0
6102	1	0	0	1	0	0	1	1	1	1
6103	0	1	1	1	0	0	1	1	0	0
6104	1	1	0	0	0	0	0	1	1	1
6105	0	0	0	1	1	1	0	0	0	1
6106	1	1	0	0	1	1	0	1	1	1
6107	0	1	0	1	1	1	1	1	1	1
6108	1	0	1	0	0	0	0	1	1	1
6109	0	0	0	0	0	1	1	1	1	1
6110	0	0	1	1	0	0	0	0	0	1
6111	0	1	0	0	0	0	0	0	1	0
6112	0	1	1	1	0	0	1	1	0	1
6113	1	1	1	1	0	1	0	0	1	1
6114	0	0	1	1	1	0	1	1	0	0
6115	0	1	0	0	0	0	1	0	0	1
6116	1	0	0	0	1	0	1	0	1	1
6117	1	1	0	0	1	1	1	1	1	0
6118	0	1	0	0	0	1	1	1	0	0
6119	1	1	0	1	0	0	0	0	1	1
6120	1	0	0	1	0	0	0	0	0	0
6121	0	0	1	1	0	0	1	1	1	1
6122	1	1	0	1	1	1	0	0	1	1
6123	0	0	0	1	0	0	0	0	0	0
6124	0	1	0	0	1	1	1	1	0	0
6125	0	0	1	0	1	1	1	1	0	1
6126	0	0	1	1	1	1	1	0	0	1
6127	1	0	0	1	0	1	1	1	0	1
6128	1	0	0	1	0	0	0	0	1	1
6129	1	0	0	1	0	1	1	1	1	1
6130	0	0	1	1	1	1	1	1	0	1
6131	1	1	0	0	1	0	0	0	1	1
6132	1	1	1	0	1	0	1	1	1	0
6133	0	0	1	1	1	1	1	0	0	0
6134	0	1	0	0	0	0	0	1	0	0
6135	0	1	0	1	1	0	0	1	0	1
6136	0	0	1	1	0	1	0	1	0	1
6137	0	1	1	1	0	1	0	0	0	1
6138	1	0	1	0	1	1	0	1	0	0
6139	0	1	0	1	0	1	1	1	0	1
6140	1	0	0	0	1	0	0	1	0	1
6141	0	1	1	1	1	0	0	0	0	0
6142	0	1	1	0	0	1	1	1	0	1
6143	1	1	0	0	0	1	1	0	0	0
6144	1	1	1	0	1	0	1	1	0	0
6145	0	0	1	0	0	0	1	1	1	1
6146	0	0	0	1	0	1	1	0	1	0
6147	0	1	1	1	0	0	0	0	1	0
6148	0	0	0	1	0	1	0	1	1	1
6149	1	1	0	0	1	0	0	0	0	0
6150	1	1	0	1	1	0	1	0	0	0
6151	1	0	0	1	1	0	0	0	1	1
6152	1	1	1	0	0	1	0	0	1	1
6153	1	0	0	1	1	1	0	0	0	0
6154	0	1	1	1	0	0	0	0	0	0
6155	0	0	0	0	1	1	0	0	1	1
6156	1	1	1	0	0	1	1	1	1	1
6157	1	1	1	0	0	1	0	1	1	0
6158	0	1	1	1	0	1	0	0	0	1
6159	1	0	0	1	1	0	1	0	0	0
6160	0	0	0	0	0	0	1	0	1	1
6161	0	1	0	1	0	0	0	1	1	1
6162	1	1	0	0	0	1	0	0	0	1
6163	0	0	0	1	1	0	0	1	0	1
6164	1	0	0	0	1	0	1	0	1	0
6165	0	1	0	0	0	0	1	0	1	0
6166	1	0	0	0	1	0	0	0	0	1
6167	1	0	0	0	0	0	1	0	1	1
6168	0	1	0	1	1	1	1	0	1	1
6169	1	0	0	0	0	0	0	0	0	1
6170	0	1	0	1	0	0	0	1	0	0
6171	0	0	1	0	1	0	0	1	1	0
6172	1	0	1	1	0	1	1	0	1	0
6173	1	1	1	1	1	1	0	0	0	0
6174	1	0	1	0	0	1	0	1	0	0
6175	0	1	1	0	1	0	1	1	0	1
6176	0	0	0	1	1	1	0	0	0	1
6177	0	1	0	1	0	0	1	1	0	1
6178	1	1	0	0	1	1	0	1	1	1
6179	0	0	1	0	1	1	1	1	1	1
6180	0	0	0	1	0	1	1	0	0	0
6181	1	0	1	1	0	1	0	1	0	1
6182	0	1	1	0	0	1	1	1	0	0
6183	1	1	1	1	0	1	1	1	1	0
6184	1	0	0	0	1	0	0	0	1	1
6185	1	1	0	0	1	0	0	0	0	1
6186	0	1	0	1	1	1	0	1	1	1
6187	0	0	0	1	0	1	0	0	1	1
6188	0	0	0	1	1	0	1	1	0	1
6189	0	0	0	0	0	1	1	0	0	0
6190	1	0	0	0	0	0	1	0	0	0
6191	0	1	0	0	0	0	1	1	1	1
6192	0	0	1	0	1	1	0	0	0	0
6193	1	1	0	0	0	0	0	0	1	0
6194	0	0	0	1	0	1	0	1	1	1
6195	0	1	1	1	0	0	0	1	1	1
6196	1	0	0	0	0	0	0	0	0	0
6197	0	0	1	1	1	1	0	1	0	0
6198	1	1	0	0	1	1	1	0	0	1
6199	1	0	1	0	1	0	0	1	0	0
6200	1	1	0	1	1	1	0	0	0	0
6201	0	1	1	1	0	1	0	0	1	1
6202	0	0	0	0	0	1	0	0	0	1
6203	1	0	0	1	0	0	0	0	0	0
6204	1	0	0	0	0	1	1	1	0	0
6205	1	1	0	1	1	1	1	0	1	1
6206	0	1	0	0	0	0	1	0	1	0
6207	1	1	1	0	0	0	0	0	0	0
6208	1	0	1	0	0	1	1	1	0	0
6209	0	0	0	1	0	0	1	1	0	1
6210	1	1	1	1	0	0	0	0	0	0
6211	0	0	1	1	1	1	0	1	0	0
6212	0	1	1	1	0	1	0	0	0	0
6213	0	1	1	0	1	1	0	0	1	1
