id	approved_rate	skipped_rate	expired_rate	rejected_rate	education	english_profile	english_tested	banned
7204	0.5	0.0	0.25	0.25	high	1	1	1
7205	0.0	0.0	0.0	1.0	none	1	1	0
7206	0.5670103	0.0	0.005154639	0.42783505	high	1	1	0
7207	1.0	0.0	0.0	0.0	none	1	1	0
7208	0.76744187	0.0	0.0	0.23255815	high	1	1	0
7209	0.5625	0.375	0.0625	0.0	high	1	1	0
7210	0.902439	0.0	0.048780486	0.048780486	none	1	1	0
7211	0.6666667	0.0	0.33333334	0.0	high	1	1	0
7212	0.0	0.0	1.0	0.0	high	1	1	0
7213	0.9130435	0.0	0.08695652	0.0	none	1	1	0
7214	0.8	0.0	0.12	0.08	high	1	1	0
7215	0.0	0.0	1.0	0.0	high	1	0	0
7216	0.87777776	0.0	0.016666668	0.10555556	high	1	1	0
7217	0.9832869	0.0	0.016713092	0.0	high	1	1	0
7218	0.6	0.0	0.0	0.4	none	1	1	0
7219	0.0	0.0	1.0	0.0	none	1	1	0
7220	0.9	0.0	0.0	0.1	high	1	1	0
7221	0.9814815	0.0	0.018518519	0.0	none	1	1	0
7222	0.9047619	0.0	0.0952381	0.0	none	1	1	0
7223	0.2857143	0.0	0.035714287	0.6785714	none	1	1	0
7224	0.75510204	0.0	0.040816326	0.20408164	high	1	1	0
7225	0.42857143	0.0	0.0	0.5714286	none	1	1	0
7226	0.85714287	0.0	0.0	0.14285715	high	1	1	0
7227	0.84210527	0.0	0.15789473	0.0	high	1	1	1
7228	1.0	0.0	0.0	0.0	basic	1	1	0
7229	0.0	0.0	1.0	0.0	high	1	1	0
7230	0.942029	0.036231883	0.02173913	0.0	high	1	1	0
7231	0.324	0.0	0.012	0.664	high	1	1	0
7232	0.76086956	0.10869565	0.02173913	0.10869565	high	1	1	0
7233	0.4	0.2	0.4	0.0	basic	1	1	1
7234	1.0	0.0	0.0	0.0	middle	1	1	0
7235	0.0	0.0	0.083333336	0.9166667	high	1	1	0
7236	0.0	0.0	0.0	1.0	none	1	1	0
7237	0.8333333	0.0	0.16666667	0.0	none	1	1	0
7238	0.9285714	0.0	0.035714287	0.035714287	high	1	1	1
7239	0.0062305294	0.0	0.0	0.99376947	none	1	1	0
7240	0.7712665	0.13799623	0.039697543	0.051039696	high	1	1	0
7241	0.73333335	0.08888889	0.022222223	0.15555556	none	1	1	0
7242	0.75	0.0	0.25	0.0	none	1	1	0
7243	0.6666667	0.0	0.33333334	0.0	basic	1	0	0
7244	0.7941176	0.0	0.029411765	0.1764706	none	1	1	0
7245	0.9230769	0.046153847	0.03076923	0.0	high	1	0	0
7246	0.875	0.0	0.125	0.0	high	1	1	1
7247	0.2	0.0	0.2	0.6	none	1	1	0
7248	0.5762712	0.0	0.016949153	0.40677965	high	1	1	0
7249	0.0	0.0	1.0	0.0	high	1	1	0
7250	0.8787879	0.0	0.0	0.121212125	none	1	1	0
7251	0.88	0.0	0.04	0.08	none	1	1	1
7252	0.90909094	0.0	0.09090909	0.0	basic	1	1	0
7253	0.8125	0.125	0.0625	0.0	high	1	1	0
7254	0.2857143	0.0	0.0	0.71428573	high	1	1	1
7255	0.64285713	0.31746033	0.011904762	0.027777778	middle	1	1	1
7256	0.72192514	0.23796791	0.021390375	0.018716577	high	1	1	1
7257	0.1375	0.0	0.025	0.8375	none	1	1	0
7258	0.0	0.0	0.0	1.0	none	1	1	0
7259	0.36363637	0.45454547	0.0	0.18181819	none	1	1	0
7260	0.6666667	0.0	0.33333334	0.0	none	1	1	0
7261	0.6708075	0.0	0.01863354	0.310559	high	1	1	1
7262	0.9186047	0.011627907	0.069767445	0.0	middle	1	1	0
7263	0.5	0.045454547	0.13636364	0.3181818	high	1	1	0
7264	0.5	0.0	0.5	0.0	high	1	1	1
7265	0.0	0.0	1.0	0.0	none	1	1	0
7266	0.42153412	0.5552428	0.014778325	0.008444757	high	1	1	0
7267	0.0	0.0	1.0	0.0	high	1	1	0
7268	0.9279279	0.0	0.072072074	0.0	high	1	0	0
7269	0.85714287	0.14285715	0.0	0.0	high	1	1	1
7270	0.0	0.0	0.0	1.0	none	1	1	0
7271	0.9955157	0.0	0.004484305	0.0	none	1	1	1
7272	0.31111112	0.0	0.022222223	0.6666667	basic	1	1	0
7273	0.9285714	0.0	0.035714287	0.035714287	high	1	1	0
7274	0.16666667	0.0	0.0	0.8333333	none	1	1	0
7275	0.890625	0.0	0.109375	0.0	none	1	1	0
7276	0.0	0.0	1.0	0.0	high	1	1	0
7277	0.90804595	0.07662835	0.01532567	0.0	none	0	0	0
7278	0.96153843	0.0	0.03846154	0.0	high	1	1	1
7279	0.0	0.5	0.5	0.0	middle	1	1	0
7280	0.16666667	0.0	0.0	0.8333333	high	1	1	1
7281	0.0	0.0	1.0	0.0	none	1	1	0
7282	0.6666667	0.0	0.33333334	0.0	none	1	1	0
7283	1.0	0.0	0.0	0.0	none	1	1	0
7284	0.5	0.0	0.5	0.0	high	1	0	0
7285	0.0	0.0	1.0	0.0	none	1	1	0
7286	0.0	0.0	1.0	0.0	high	1	1	0
7287	0.8333333	0.0	0.0	0.16666667	high	1	1	0
7288	0.6666667	0.33333334	0.0	0.0	high	1	0	0
7289	0.7867299	0.18246445	0.030805686	0.0	high	1	1	0
7290	0.97727275	0.019480519	0.0032467532	0.0	high	1	0	1
7291	1.0	0.0	0.0	0.0	none	1	1	1
7292	0.8736842	0.028070176	0.003508772	0.094736844	high	1	1	1
7293	0.0	0.0	0.0	1.0	none	1	1	0
7294	0.13333334	0.0	0.0	0.8666667	high	1	0	1
7295	1.0	0.0	0.0	0.0	none	1	1	0
7296	1.0	0.0	0.0	0.0	high	1	1	1
7297	0.8	0.0	0.2	0.0	none	1	1	0
7298	0.49122807	0.07017544	0.01754386	0.42105263	high	1	1	0
7299	1.0	0.0	0.0	0.0	none	1	0	1
7300	0.5	0.0	0.5	0.0	none	1	1	0
7301	0.77272725	0.0	0.09090909	0.13636364	high	1	1	1
7302	0.37974682	0.46835443	0.0	0.15189873	high	1	1	0
7303	0.91525424	0.0	0.084745765	0.0	middle	1	1	0
7304	0.75	0.1	0.15	0.0	none	1	1	0
7305	0.0	0.0	1.0	0.0	none	1	1	0
7306	0.85823756	0.007662835	0.0038314175	0.1302682	high	1	1	1
7307	0.0	0.0	1.0	0.0	high	1	1	0
7308	1.0	0.0	0.0	0.0	high	1	1	0
7309	0.8363636	0.13333334	0.006060606	0.024242423	basic	1	1	0
7310	0.0	0.0	1.0	0.0	none	1	1	0
7311	1.0	0.0	0.0	0.0	none	1	1	0
7312	0.5471698	0.0	0.056603774	0.3962264	high	1	1	1
7313	0.8023256	0.0	0.007751938	0.18992248	high	1	1	0
7314	0.7692308	0.0	0.15384616	0.07692308	basic	1	0	0
7315	0.7083333	0.041666668	0.16666667	0.083333336	high	1	0	0
7316	1.0	0.0	0.0	0.0	none	1	1	1
7317	0.84415585	0.0	0.025974026	0.12987013	high	1	0	0
7318	0.875	0.0	0.0	0.125	high	1	1	0
7319	1.0	0.0	0.0	0.0	basic	1	1	1
7320	0.84615386	0.0	0.15384616	0.0	high	1	1	0
7321	0.5	0.0	0.5	0.0	none	1	1	0
7322	0.0	0.0	0.083333336	0.9166667	none	1	1	0
7323	0.6	0.0	0.4	0.0	high	1	1	0
7324	0.1923077	0.75	0.01923077	0.03846154	high	1	1	0
7325	0.6181818	0.009090909	0.1	0.27272728	high	1	1	0
7326	0.87123287	0.090410955	0.038356163	0.0	high	1	1	0
7327	1.0	0.0	0.0	0.0	high	0	0	0
7328	0.9056604	0.056603774	0.03773585	0.0	none	1	1	0
7329	0.56296295	0.23703703	0.02962963	0.17037037	none	1	1	0
7330	0.97619045	0.0	0.023809524	0.0	high	1	1	0
7331	1.0	0.0	0.0	0.0	none	1	1	0
7332	0.6666667	0.0	0.33333334	0.0	high	1	1	0
7333	0.73333335	0.06666667	0.2	0.0	high	1	1	0
7334	0.0	0.33333334	0.6666667	0.0	high	1	1	0
7335	0.6666667	0.11111111	0.22222222	0.0	high	1	1	0
7336	0.5588235	0.0	0.0	0.44117647	basic	1	1	1
7337	0.5	0.0	0.33333334	0.16666667	none	1	1	0
7338	0.5681818	0.0	0.03409091	0.39772728	high	1	1	1
7339	0.90909094	0.0	0.09090909	0.0	basic	1	1	1
7340	0.75	0.0	0.25	0.0	none	1	1	0
7341	0.484375	0.484375	0.03125	0.0	none	1	0	0
7342	1.0	0.0	0.0	0.0	high	1	1	1
7343	0.5033113	0.0	0.01986755	0.47682118	none	1	1	0
7344	0.62857145	0.34285715	0.0	0.028571429	none	1	1	0
7345	0.15517241	0.0	0.03448276	0.8103448	none	1	1	0
7346	0.6262295	0.36393443	0.009836066	0.0	none	1	1	0
7347	0.60465115	0.18604651	0.023255814	0.18604651	high	1	1	0
7348	0.53846157	0.07692308	0.07692308	0.30769232	none	1	1	0
7349	1.0	0.0	0.0	0.0	none	1	1	0
7350	0.8	0.0	0.2	0.0	high	1	1	0
7351	0.7777778	0.0	0.22222222	0.0	high	1	1	0
7352	1.0	0.0	0.0	0.0	high	1	0	1
7353	0.125	0.125	0.75	0.0	high	1	1	0
7354	0.6052632	0.0	0.0	0.39473686	none	1	1	0
7355	0.0	0.0	1.0	0.0	high	1	1	0
7356	0.225	0.0	0.0	0.775	high	1	1	0
7357	0.0	0.0	0.25	0.75	none	1	1	0
7358	0.0	0.0	1.0	0.0	none	1	1	0
7359	0.0	0.0	1.0	0.0	none	1	1	0
7360	0.0	0.5	0.5	0.0	high	1	1	0
7361	0.91525424	0.0	0.084745765	0.0	none	1	1	0
7362	0.4	0.0	0.6	0.0	none	1	1	0
7363	0.75	0.125	0.125	0.0	high	1	1	0
7364	0.0	0.0	1.0	0.0	middle	1	1	0
7365	0.3273196	0.6030928	0.018041236	0.05154639	high	1	1	0
7366	0.45	0.0	0.0	0.55	none	1	1	0
7367	0.84745765	0.0	0.10169491	0.050847456	none	1	1	0
7368	0.71428573	0.0	0.2857143	0.0	none	1	1	0
7369	0.5443038	0.0	0.00949367	0.44620255	high	1	1	0
7370	0.5	0.0	0.0	0.5	high	1	1	1
7371	0.53846157	0.25641027	0.07692308	0.12820514	high	1	1	0
7372	0.7924528	0.0	0.03773585	0.16981132	high	1	1	0
7373	0.8	0.0	0.2	0.0	none	1	0	0
7374	0.9647059	0.0	0.03529412	0.0	high	1	0	0
7375	1.0	0.0	0.0	0.0	high	1	1	1
7376	0.3846154	0.0	0.0	0.61538464	basic	1	1	1
7377	0.51428574	0.37142858	0.028571429	0.08571429	none	1	1	0
7378	0.5	0.0	0.5	0.0	middle	1	0	0
7379	1.0	0.0	0.0	0.0	high	1	1	0
7380	0.18518518	0.0	0.0	0.8148148	high	1	1	1
7381	0.6846154	0.03846154	0.03846154	0.23846154	basic	1	1	1
7382	0.0	0.0	1.0	0.0	none	1	1	0
7383	0.6226415	0.1509434	0.0754717	0.1509434	high	1	0	1
7384	0.95238096	0.023809524	0.023809524	0.0	high	1	1	0
7385	0.71428573	0.0	0.2857143	0.0	high	1	1	1
7386	0.55	0.0	0.35	0.1	high	1	1	1
7387	0.80079156	0.03298153	0.038258575	0.12796834	high	1	1	1
7388	0.35714287	0.0	0.071428575	0.5714286	none	1	1	0
7389	0.6111111	0.0	0.055555556	0.33333334	high	1	1	0
7390	0.8448276	0.13793103	0.01724138	0.0	none	1	1	0
7391	0.90909094	0.0	0.09090909	0.0	none	1	1	0
7392	0.9411765	0.0	0.05882353	0.0	high	1	1	0
7393	0.9923274	0.0	0.0076726344	0.0	none	1	1	1
7394	0.8	0.0	0.2	0.0	high	1	0	0
7395	0.8666667	0.08888889	0.022222223	0.022222223	high	1	0	0
7396	0.82564104	0.0	0.015384615	0.15897436	high	1	1	1
7397	1.0	0.0	0.0	0.0	none	1	1	1
7398	1.0	0.0	0.0	0.0	none	1	0	0
7399	0.0	0.0	1.0	0.0	high	1	1	0
7400	0.3529412	0.3529412	0.05882353	0.23529412	basic	1	1	0
7401	0.0	0.0	1.0	0.0	basic	1	1	0
7402	0.72701687	0.0018761726	0.018761726	0.2523452	high	1	1	1
7403	0.5	0.0	0.33333334	0.16666667	none	1	1	0
7404	0.2857143	0.0	0.0	0.71428573	high	1	1	1
7405	0.9166667	0.0	0.083333336	0.0	high	1	1	0
7406	0.625	0.0	0.03125	0.34375	none	1	1	0
7407	0.7368421	0.0	0.0	0.2631579	high	1	1	0
7408	0.5	0.49456522	0.0054347827	0.0	high	1	1	0
7409	1.0	0.0	0.0	0.0	none	1	1	1
7410	0.9361702	0.0	0.0	0.06382979	none	1	1	0
7411	0.41666666	0.0	0.083333336	0.5	high	1	1	1
7412	0.8715596	0.04587156	0.036697246	0.04587156	high	1	1	1
7413	1.0	0.0	0.0	0.0	basic	1	0	1
7414	0.0	0.0	1.0	0.0	high	1	1	0
7415	0.9919355	0.0	0.008064516	0.0	high	1	1	1
7416	0.6875	0.0	0.1875	0.125	high	1	1	0
7417	0.7714286	0.0	0.057142857	0.17142858	high	1	1	0
7418	0.8035714	0.17857143	0.017857144	0.0	none	1	0	0
7419	0.394958	0.0	0.008403362	0.5966387	high	1	1	0
7420	0.42857143	0.0	0.0	0.5714286	middle	1	1	0
7421	0.95454544	0.0	0.045454547	0.0	none	1	1	1
7422	0.88398695	0.0375817	0.04901961	0.029411765	high	1	1	1
7423	0.85714287	0.0	0.14285715	0.0	high	1	1	0
7424	0.25	0.0	0.75	0.0	high	1	1	0
7425	0.9591837	0.020408163	0.020408163	0.0	basic	1	0	0
7426	0.875	0.0	0.041666668	0.083333336	high	1	1	0
7427	0.0	0.0	1.0	0.0	none	1	1	0
7428	0.7922078	0.0	0.012987013	0.19480519	none	1	1	1
7429	0.77310926	0.14285715	0.008403362	0.075630255	high	1	1	0
7430	0.8333333	0.0147929	0.007889546	0.14398421	high	1	1	1
7431	0.5	0.0	0.0	0.5	none	1	1	0
7432	1.0	0.0	0.0	0.0	high	1	1	1
7433	0.8633093	0.0	0.035971224	0.10071942	high	1	1	1
7434	0.75	0.0	0.125	0.125	high	1	1	0
7435	0.9	0.0	0.1	0.0	high	1	1	0
7436	0.7719298	0.1754386	0.05263158	0.0	high	1	1	0
7437	0.93939394	0.0	0.060606062	0.0	high	1	1	0
7438	0.77	0.0	0.01	0.22	high	1	1	1
7439	0.38636363	0.20454545	0.045454547	0.36363637	high	1	1	0
7440	0.048780486	0.8780488	0.048780486	0.024390243	high	1	1	0
7441	0.39716312	0.5673759	0.035460994	0.0	high	1	0	1
7442	0.75	0.0	0.25	0.0	high	1	1	1
7443	0.23500411	0.7436319	0.0057518487	0.015612161	high	1	1	0
7444	0.0	0.0	1.0	0.0	none	1	1	0
7445	0.0	0.0	1.0	0.0	basic	1	1	0
7446	1.0	0.0	0.0	0.0	high	1	1	0
7447	0.75	0.0	0.25	0.0	none	1	1	0
7448	0.33333334	0.33333334	0.33333334	0.0	none	1	1	0
7449	0.0	0.0	0.0	1.0	none	1	1	0
7450	0.94520545	0.0	0.05479452	0.0	high	1	1	0
7451	0.45454547	0.09090909	0.18181819	0.27272728	none	1	1	0
7452	0.0	0.0	1.0	0.0	none	1	1	0
7453	1.0	0.0	0.0	0.0	high	1	1	0
7454	0.8888889	0.0	0.11111111	0.0	high	1	0	0
7455	0.14285715	0.0	0.0	0.85714287	high	1	1	0
7456	0.0	0.0	1.0	0.0	high	1	0	0
7457	1.0	0.0	0.0	0.0	none	1	1	1
7458	1.0	0.0	0.0	0.0	none	1	1	0
7459	0.90909094	0.0	0.09090909	0.0	high	1	1	0
7460	0.5555556	0.3888889	0.055555556	0.0	none	1	1	0
7461	0.5555556	0.0	0.0	0.44444445	high	1	1	0
7462	0.8	0.0	0.0	0.2	high	0	0	1
7463	0.5	0.0	0.5	0.0	high	1	1	1
7464	0.9017094	0.03846154	0.025641026	0.034188036	high	1	0	0
7465	0.3090909	0.0	0.036363635	0.6545454	high	1	1	0
7466	0.97887325	0.0	0.02112676	0.0	high	1	1	0
7467	0.27272728	0.0	0.18181819	0.54545456	high	1	1	0
7468	0.5263158	0.0	0.05263158	0.42105263	none	1	1	0
7469	0.7407407	0.0	0.0	0.25925925	high	1	1	0
7470	0.9	0.0	0.0	0.1	none	1	1	0
7471	0.888412	0.094420604	0.017167382	0.0	none	1	1	0
7472	0.46666667	0.0	0.044444446	0.4888889	basic	1	1	0
7473	0.990991	0.0	0.009009009	0.0	high	1	1	0
7474	0.5833333	0.0	0.0	0.41666666	none	1	1	0
7475	0.8072034	0.052966103	0.008474576	0.13135593	high	1	1	0
7476	0.9594017	0.0	0.023504274	0.017094018	high	1	1	1
7477	0.6666667	0.0	0.16666667	0.16666667	high	1	1	0
7478	0.5555556	0.0	0.027777778	0.41666666	none	1	1	0
7479	0.8888889	0.11111111	0.0	0.0	high	1	0	0
7480	0.9583333	0.041666668	0.0	0.0	high	1	1	1
7481	0.6603774	0.094339624	0.0	0.24528302	high	1	1	0
7482	0.98507464	0.0	0.014925373	0.0	basic	1	1	0
7483	1.0	0.0	0.0	0.0	none	1	1	1
7484	0.9113924	0.012658228	0.07594936	0.0	high	1	1	0
7485	0.5967742	0.2580645	0.028225806	0.116935484	none	1	1	0
7486	0.8518519	0.09259259	0.0	0.055555556	high	1	1	0
7487	0.51785713	0.0	0.017857144	0.4642857	high	1	1	0
7488	0.6	0.0	0.4	0.0	high	1	1	1
7489	0.43609023	0.0	0.018796992	0.5451128	high	1	1	1
7490	0.6956522	0.08695652	0.17391305	0.04347826	none	1	1	0
7491	0.8367347	0.06122449	0.0	0.10204082	middle	1	1	0
7492	0.7	0.0	0.15	0.15	high	1	1	0
7493	0.8333333	0.11904762	0.04761905	0.0	high	1	1	0
7494	0.0	0.0	1.0	0.0	high	1	1	0
7495	1.0	0.0	0.0	0.0	none	1	1	0
7496	1.0	0.0	0.0	0.0	high	1	1	0
7497	0.9537037	0.0	0.046296295	0.0	high	1	0	1
7498	0.6302521	0.18487395	0.075630255	0.1092437	high	1	1	0
7499	0.8214286	0.0	0.071428575	0.10714286	high	1	1	0
7500	0.22916667	0.0	0.0	0.7708333	none	1	1	0
7501	0.0	0.0	1.0	0.0	none	1	1	0
7502	0.7970297	0.11386139	0.044554457	0.044554457	high	1	1	0
7503	0.9677419	0.0	0.032258064	0.0	high	1	0	0
7504	0.94074076	0.014814815	0.037037037	0.0074074073	high	1	1	0
7505	0.33333334	0.6666667	0.0	0.0	high	1	1	0
7506	0.71428573	0.04761905	0.071428575	0.16666667	high	1	1	0
7507	0.6666667	0.0	0.33333334	0.0	high	0	0	0
7508	0.26865673	0.6268657	0.07462686	0.029850746	high	1	1	0
7509	0.35714287	0.625	0.017857144	0.0	high	1	1	0
7510	1.0	0.0	0.0	0.0	none	1	1	0
7511	0.53846157	0.07692308	0.07692308	0.30769232	none	1	1	0
7512	0.5	0.0	0.5	0.0	high	1	1	0
7513	0.93333334	0.0	0.06666667	0.0	high	1	1	0
7514	0.8	0.0	0.12	0.08	none	1	1	0
7515	0.8	0.16	0.04	0.0	none	1	1	0
7516	1.0	0.0	0.0	0.0	none	1	1	1
7517	0.8	0.2	0.0	0.0	none	1	1	0
7518	0.8309859	0.0	0.014084507	0.15492958	high	1	1	0
7519	1.0	0.0	0.0	0.0	basic	1	1	1
7520	0.9375	0.0625	0.0	0.0	none	1	1	1
7521	0.9318182	0.022727273	0.045454547	0.0	none	1	0	1
7522	0.0	0.0	0.0	1.0	none	1	1	0
7523	0.5106383	0.0	0.021276595	0.4680851	none	1	1	1
7524	1.0	0.0	0.0	0.0	none	1	1	1
7525	0.75	0.0	0.25	0.0	high	1	0	1
7526	0.8	0.0	0.2	0.0	basic	1	1	0
7527	0.9403748	0.0	0.04940375	0.0102214655	none	1	1	1
7528	0.5	0.0	0.5	0.0	none	1	1	0
7529	0.9056604	0.0	0.094339624	0.0	high	1	1	0
7530	0.87405545	0.0604534	0.025188917	0.040302265	none	1	1	0
7531	0.75	0.0	0.25	0.0	none	1	1	0
7532	0.6875	0.1875	0.125	0.0	high	1	0	0
7533	0.10526316	0.0	0.02631579	0.8684211	none	1	1	0
7534	0.0	0.0	0.15384616	0.84615386	none	1	1	0
7535	0.0	0.11111111	0.0	0.8888889	none	1	1	0
7536	0.9285714	0.071428575	0.0	0.0	high	1	1	0
7537	0.55172414	0.0	0.0	0.44827586	high	1	0	1
7538	0.0	0.0	1.0	0.0	basic	1	0	0
7539	0.92241377	0.0	0.01724138	0.060344826	high	1	1	1
7540	0.9965035	0.0	0.0034965035	0.0	none	1	1	1
7541	0.0	0.0	0.5	0.5	none	1	1	0
7542	0.96363634	0.0	0.036363635	0.0	basic	1	1	0
7543	0.0	0.33333334	0.6666667	0.0	none	1	1	0
7544	0.5	0.0	0.0	0.5	high	1	1	0
7545	0.0	0.0	1.0	0.0	none	1	1	0
7546	0.6666667	0.0	0.33333334	0.0	high	1	1	0
7547	0.5555556	0.0	0.11111111	0.33333334	none	1	1	0
7548	0.75	0.0	0.25	0.0	high	1	1	0
7549	0.5	0.0	0.5	0.0	high	1	1	0
7550	0.0	0.0	0.5	0.5	high	1	1	0
7551	0.0	0.0	1.0	0.0	high	1	1	0
7552	0.75	0.0	0.0	0.25	none	1	1	0
7553	0.0	0.0	1.0	0.0	none	1	0	0
7554	0.25	0.25	0.5	0.0	none	1	1	0
7555	0.27272728	0.0	0.09090909	0.6363636	none	1	1	0
7556	0.0	0.5	0.5	0.0	high	1	1	0
7557	0.82222223	0.022222223	0.022222223	0.13333334	high	1	1	0
7558	1.0	0.0	0.0	0.0	none	1	1	0
7559	0.44	0.022222223	0.04	0.4977778	high	1	1	0
7560	0.8	0.0	0.2	0.0	none	1	1	0
7561	0.0	0.0	0.16666667	0.8333333	none	1	1	0
7562	0.6666667	0.06666667	0.26666668	0.0	high	1	0	0
7563	0.292517	0.0	0.0	0.707483	none	1	1	0
7564	0.34895834	0.36979166	0.0052083335	0.27604166	high	1	0	0
7565	0.0	0.33333334	0.6666667	0.0	high	1	1	0
7566	1.0	0.0	0.0	0.0	high	1	1	1
7567	1.0	0.0	0.0	0.0	high	1	0	0
7568	0.5	0.47115386	0.028846154	0.0	high	1	1	0
7569	0.76811594	0.028985508	0.072463766	0.13043478	high	1	1	1
7570	0.6730769	0.0	0.01923077	0.30769232	none	1	1	0
7571	0.6666667	0.0	0.33333334	0.0	high	1	1	1
7572	0.78571427	0.0	0.21428572	0.0	none	1	1	0
7573	1.0	0.0	0.0	0.0	high	1	1	1
7574	0.5833333	0.041666668	0.083333336	0.29166666	middle	1	1	0
7575	0.96	0.0	0.04	0.0	high	1	1	1
7576	0.9954751	0.0	0.004524887	0.0	middle	1	1	0
7577	1.0	0.0	0.0	0.0	none	1	1	1
7578	0.7901786	0.0	0.008928572	0.20089285	none	1	1	0
7579	0.9882353	0.0	0.011764706	0.0	high	1	1	0
7580	0.92957747	0.0070422534	0.056338027	0.0070422534	middle	1	1	1
7581	0.9	0.05	0.05	0.0	high	1	1	1
7582	0.8881119	0.07692308	0.02097902	0.013986014	high	1	1	0
7583	0.875	0.03125	0.03125	0.0625	basic	1	1	1
7584	0.0	0.0	1.0	0.0	high	1	1	0
7585	0.83542037	0.14847943	0.01610018	0.0	none	1	1	0
7586	0.9411765	0.0	0.029411765	0.029411765	none	1	0	0
7587	1.0	0.0	0.0	0.0	none	1	1	0
7588	0.375	0.0	0.125	0.5	none	1	1	0
7589	0.99583334	0.0	0.0	0.004166667	high	1	1	0
7590	0.3508772	0.0	0.31578946	0.33333334	high	1	0	1
7591	0.0	0.0	1.0	0.0	none	1	1	0
7592	0.9166667	0.0	0.083333336	0.0	high	1	0	0
7593	0.0	0.0	0.0	1.0	none	1	1	0
7594	0.97619045	0.0	0.023809524	0.0	high	1	1	1
7595	0.6	0.0	0.2	0.2	high	1	1	0
7596	0.9512195	0.0	0.048780486	0.0	high	1	0	1
7597	0.8684211	0.0	0.13157895	0.0	high	1	1	0
7598	0.5912409	0.33941606	0.0	0.06934307	high	1	0	1
7599	0.9756098	0.024390243	0.0	0.0	none	1	1	0
7600	0.87234044	0.07446808	0.0	0.05319149	high	1	1	0
7601	0.84210527	0.0	0.15789473	0.0	high	1	1	0
7602	1.0	0.0	0.0	0.0	basic	1	0	1
7603	0.90909094	0.0	0.09090909	0.0	high	1	1	0
7604	0.9444444	0.018518519	0.018518519	0.018518519	none	1	1	0
7605	0.98203593	0.0	0.017964073	0.0	high	1	1	0
7606	0.69140625	0.2903646	0.018229166	0.0	high	1	1	0
7607	0.5	0.0	0.0	0.5	high	1	1	0
7608	0.5	0.0	0.0	0.5	none	1	1	0
7609	0.8684211	0.0	0.13157895	0.0	high	1	1	0
7610	0.16216215	0.0	0.0	0.8378378	high	1	1	1
7611	0.33793104	0.0	0.027586207	0.63448274	none	1	1	0
7612	0.72727275	0.0	0.27272728	0.0	none	1	1	0
7613	0.6	0.0	0.4	0.0	high	1	1	0
7614	0.83870965	0.0	0.16129032	0.0	none	1	1	0
7615	1.0	0.0	0.0	0.0	high	0	0	0
7616	0.5	0.0	0.5	0.0	middle	1	0	0
7617	0.8043478	0.04347826	0.02173913	0.13043478	high	1	1	0
7618	0.95454544	0.045454547	0.0	0.0	none	1	1	1
7619	1.0	0.0	0.0	0.0	high	1	1	0
7620	0.81632656	0.020408163	0.1632653	0.0	none	1	1	0
7621	0.4	0.0	0.0	0.6	high	1	1	1
7622	0.0	0.0	0.14285715	0.85714287	high	1	1	0
7623	0.8	0.03076923	0.046153847	0.12307692	none	1	1	0
7624	0.5	0.0	0.5	0.0	none	1	1	0
7625	0.5478261	0.45217392	0.0	0.0	high	1	1	0
7626	0.7006603	0.2604549	0.016140865	0.022743948	high	1	1	1
7627	0.85714287	0.04761905	0.0952381	0.0	high	1	1	0
7628	0.0	0.0	1.0	0.0	high	1	1	0
7629	0.9285714	0.0	0.071428575	0.0	none	1	1	0
7630	0.57281554	0.30097088	0.067961164	0.058252428	high	1	1	0
7631	0.7397959	0.091836736	0.06632653	0.10204082	high	1	1	1
7632	0.8640777	0.019417476	0.0776699	0.03883495	high	1	1	1
7633	0.4	0.0	0.2	0.4	high	1	1	0
7634	0.48387095	0.032258064	0.032258064	0.4516129	high	1	1	0
7635	0.0	0.5	0.5	0.0	high	0	0	0
7636	0.0	0.0	1.0	0.0	high	0	0	0
7637	0.9322034	0.033898305	0.033898305	0.0	none	1	1	0
7638	0.84810126	0.0	0.044303797	0.10759494	high	1	1	1
7639	0.82575756	0.022727273	0.015151516	0.13636364	basic	1	1	0
7640	0.8888889	0.051282052	0.025641026	0.034188036	high	1	1	0
7641	0.7692308	0.0	0.23076923	0.0	high	1	1	0
7642	0.8181818	0.0	0.18181819	0.0	high	1	0	1
7643	0.9047619	0.023809524	0.071428575	0.0	high	1	0	0
7644	0.5942029	0.057971016	0.0	0.3478261	high	1	1	0
7645	0.73770493	0.26229507	0.0	0.0	high	1	1	0
7646	0.0	0.0	1.0	0.0	high	1	1	0
7647	0.9	0.0	0.1	0.0	high	1	1	1
7648	0.50549453	0.0	0.07692308	0.41758242	high	1	1	1
7649	0.0	0.0	1.0	0.0	none	1	1	0
7650	0.93333334	0.0	0.06666667	0.0	none	1	1	0
7651	0.0	0.0	1.0	0.0	none	1	1	0
7652	0.7361111	0.083333336	0.050925925	0.12962963	high	1	1	0
7653	0.5833333	0.0	0.0	0.41666666	high	1	0	1
7654	0.0	0.0	1.0	0.0	none	1	1	0
7655	1.0	0.0	0.0	0.0	basic	1	1	0
7656	0.6551724	0.0	0.03448276	0.31034482	high	1	1	0
7657	0.90697676	0.046511628	0.011627907	0.034883723	high	1	1	0
7658	0.5714286	0.0	0.0	0.42857143	basic	1	0	1
7659	1.0	0.0	0.0	0.0	none	1	1	0
7660	0.0	0.0	1.0	0.0	high	1	1	0
